20090810,181653,30.206944,120.211014,38.5,1,4,10.2,61.7,3.4
20090810,181654,30.206940,120.211052,40.0,1,4,8.5,83.3,2.7
20090810,181655,30.206926,120.211090,40.0,1,4,12.3,116.1,2.7
20090810,181656,30.206932,120.211121,40.0,1,5,10.6,79.1,2.3
20090810,181657,30.206970,120.211136,39.5,1,5,9.8,69.6,2.4
20090810,181658,30.206955,120.211174,39.5,1,6,17.9,124.4,1.6
20090810,181659,30.206972,120.211197,40.0,1,4,12.1,105.6,2.7
20090810,181700,30.206968,120.211235,40.5,1,4,12.6,108.3,1.9
20090810,181701,30.206972,120.211266,40.0,1,4,10.9,90.3,3.1
20090810,181702,30.206993,120.211281,39.0,1,5,10.0,59.9,3.0
20090810,181703,30.207005,120.211319,40.5,1,5,11.4,78.8,1.8
20090810,181704,30.207024,120.211342,41.0,1,5,10.6,73.5,1.8
20090810,181705,30.207031,120.211372,41.5,1,5,10.6,72.2,2.4
20090810,181706,30.207041,120.211403,42.0,1,4,11.1,69.0,2.6
20090810,181707,30.207052,120.211433,42.5,1,5,10.8,64.6,2.3
20090810,181708,30.207067,120.211464,41.5,1,4,11.2,68.6,3.4
20090810,181709,30.207079,120.211494,42.0,1,4,11.8,73.4,3.4
20090810,181710,30.207096,120.211525,42.0,1,4,10.1,74.0,1.9
20090810,181711,30.207098,120.211555,42.0,1,4,10.5,68.8,3.4
20090810,181712,30.207111,120.211578,41.5,1,5,10.3,63.9,5.9
20090810,181713,30.207146,120.211601,42.0,1,5,9.9,67.8,1.9
20090810,181714,30.207155,120.211624,42.0,1,5,9.8,67.7,5.9
20090810,181715,30.207169,120.211647,42.0,1,4,9.5,70.0,1.9
20090810,181716,30.207161,120.211678,41.5,1,4,10.8,109.7,6.0
20090810,181717,30.207174,120.211700,41.5,1,5,8.6,77.7,1.9
20090810,181718,30.207184,120.211723,41.0,1,4,8.3,85.1,1.9
20090810,181719,30.207203,120.211731,41.0,1,4,9.0,33.3,7.0
20090810,181720,30.207207,120.211761,41.0,1,6,8.1,80.0,2.8
20090810,181721,30.207216,120.211784,40.5,1,4,8.7,64.5,6.0
20090810,181722,30.207224,120.211807,40.5,1,5,8.1,73.3,5.9
20090810,181723,30.207230,120.211823,40.5,1,5,8.1,71.6,5.8
20090810,181724,30.207233,120.211853,40.5,1,5,7.9,75.8,5.8
20090810,181725,30.207239,120.211876,40.5,1,4,8.1,73.1,6.0
20090810,181726,30.207249,120.211899,41.0,1,5,8.1,63.8,5.8
20090810,181727,30.207254,120.211922,41.5,1,4,8.2,74.2,6.0
20090810,181728,30.207264,120.211937,41.5,1,4,7.8,66.7,7.0
20090810,181729,30.207277,120.211960,39.5,1,4,7.3,53.0,7.0
20090810,181730,30.207285,120.211983,40.0,1,5,8.0,70.7,5.8
20090810,181731,30.207294,120.212006,41.0,1,4,8.2,73.9,6.0
20090810,181732,30.207302,120.212029,41.5,1,5,8.8,71.6,5.8
20090810,181733,30.207319,120.212051,42.0,1,5,8.6,66.7,1.8
20090810,181734,30.207327,120.212074,43.0,1,5,9.1,73.0,5.8
20090810,181735,30.207348,120.212090,42.5,1,4,8.6,56.3,1.9
20090810,181736,30.207367,120.212105,44.0,1,4,9.6,37.6,6.0
20090810,181737,30.207390,120.212120,44.0,1,4,10.9,31.3,6.0
20090810,181738,30.207405,120.212143,45.0,1,4,8.7,48.7,6.0
20090810,181739,30.207418,120.212158,44.5,1,4,8.4,54.5,6.0
20090810,181740,30.207397,120.212189,43.5,1,4,12.0,131.5,5.9
20090810,181741,30.207380,120.212212,42.5,1,4,10.9,125.0,5.9
20090810,181742,30.207390,120.212227,40.5,1,6,8.2,64.5,1.6
20090810,181743,30.207378,120.212250,40.0,1,4,9.9,115.8,5.9
20090810,181744,30.207388,120.212265,38.0,1,6,7.6,58.3,1.6
20090810,181745,30.207397,120.212288,37.5,1,4,6.3,68.3,2.1
20090810,181746,30.207376,120.212318,37.5,1,5,6.9,90.1,1.7
20090810,181747,30.207365,120.212341,37.5,1,4,7.3,86.5,3.4
20090810,181748,30.207352,120.212364,37.5,1,5,9.0,119.8,2.3
20090810,181749,30.207323,120.212387,38.0,1,5,12.5,141.6,1.8
20090810,181750,30.207281,120.212418,37.5,1,5,10.1,143.9,2.7
20090810,181751,30.207253,120.212425,37.5,1,4,9.5,166.7,2.8
20090810,181752,30.207216,120.212433,37.5,1,5,10.2,179.7,2.4
20090810,181753,30.207170,120.212440,37.0,1,5,10.4,181.8,2.4
20090810,181754,30.207119,120.212456,37.0,1,4,10.7,171.1,2.8
20090810,181755,30.207060,120.212479,37.0,1,4,11.1,167.6,2.8
20090810,181756,30.207029,120.212486,36.5,1,5,10.7,165.4,2.7
20090810,181757,30.206957,120.212509,36.5,1,5,10.8,170.5,1.6
20090810,181758,30.206924,120.212524,36.0,1,5,11.1,169.1,2.7
20090810,181759,30.206894,120.212532,36.0,1,4,11.8,168.8,4.3
20090810,181800,30.206863,120.212540,36.0,1,4,11.5,166.6,3.1
20090810,181801,30.206829,120.212547,36.0,1,4,11.6,173.3,3.3
20090810,181802,30.206791,120.212555,36.0,1,5,11.1,165.8,2.4
20090810,181803,30.206755,120.212563,36.0,1,4,11.5,171.9,3.1
20090810,181804,30.206711,120.212570,35.5,1,4,12.1,172.5,2.3
20090810,181805,30.206678,120.212578,35.5,1,4,12.2,171.2,2.8
20090810,181806,30.206644,120.212593,36.5,1,4,14.1,163.4,4.3
20090810,181807,30.206596,120.212601,36.0,1,4,12.3,175.2,3.1
20090810,181808,30.206566,120.212608,36.0,1,4,12.1,166.6,4.3
20090810,181809,30.206532,120.212624,36.0,1,4,11.5,161.8,3.1
20090810,181810,30.206501,120.212631,37.0,1,4,12.6,163.5,4.3
20090810,181811,30.206457,120.212639,37.0,1,4,12.7,175.1,3.1
20090810,181812,30.206425,120.212646,37.0,1,4,13.1,169.9,4.3
20090810,181813,30.206387,120.212662,35.5,1,4,10.9,159.5,3.1
20090810,181814,30.206354,120.212677,37.0,1,5,12.8,152.8,1.9
20090810,181815,30.206320,120.212692,36.5,1,5,12.8,157.5,2.5
20090810,181816,30.206285,120.212700,36.5,1,4,13.4,167.1,4.3
20090810,181817,30.206240,120.212708,35.5,1,4,13.3,170.3,3.1
20090810,181818,30.206211,120.212730,34.0,1,5,12.3,133.8,1.9
20090810,181819,30.206167,120.212753,33.5,1,4,12.4,154.8,3.1
20090810,181820,30.206139,120.212769,33.5,1,4,12.6,152.5,4.3
20090810,181821,30.206106,120.212776,32.5,1,5,11.1,162.3,2.5
20090810,181822,30.206076,120.212799,33.5,1,5,10.9,154.4,3.0
20090810,181823,30.206047,120.212807,33.5,1,5,10.3,161.3,2.5
20090810,181824,30.206026,120.212822,35.0,1,4,10.0,149.5,2.8
20090810,181825,30.205996,120.212830,34.5,1,4,8.2,169.5,3.3
20090810,181826,30.205963,120.212837,35.0,1,4,9.0,160.0,3.3
20090810,181827,30.205935,120.212845,35.5,1,4,7.9,161.9,3.3
20090810,181828,30.205912,120.212852,35.5,1,4,7.2,161.5,3.3
20090810,181829,30.205893,120.212860,35.0,1,5,6.4,163.5,3.0
20090810,181830,30.205881,120.212868,35.0,1,4,5.5,154.6,4.9
20090810,181831,30.205868,120.212875,35.0,1,4,5.5,154.9,4.9
20090810,181832,30.205858,120.212883,35.5,1,4,5.0,153.4,4.9
20090810,181833,30.205845,120.212883,35.0,1,5,4.2,146.9,2.5
20090810,181834,30.205835,120.212883,35.0,1,5,4.1,146.7,1.9
20090810,181835,30.205828,120.212898,34.5,1,6,5.5,116.0,2.4
20090810,181836,30.205822,120.212906,33.5,1,5,5.0,109.6,2.3
20090810,181837,30.205814,120.212914,32.5,1,7,5.5,114.1,1.4
20090810,181838,30.205811,120.212929,32.0,1,4,5.0,103.8,2.5
20090810,181839,30.205807,120.212944,32.0,1,6,6.1,94.0,1.5
20090810,181840,30.205805,120.212952,31.0,1,7,6.1,86.3,1.4
20090810,181841,30.205805,120.212967,30.0,1,6,6.8,90.6,1.5
20090810,181842,30.205805,120.212982,28.5,1,6,5.9,88.3,1.5
20090810,181843,30.205805,120.212997,27.5,1,6,6.6,87.4,1.5
20090810,181844,30.205803,120.213013,26.5,1,4,6.6,90.6,5.0
20090810,181845,30.205801,120.213028,26.0,1,4,7.1,93.8,5.0
20090810,181846,30.205803,120.213043,25.0,1,4,5.6,82.6,5.0
20090810,181847,30.205801,120.213066,24.5,1,7,7.9,95.2,1.4
20090810,181848,30.205803,120.213081,24.5,1,5,6.8,84.7,2.0
20090810,181849,30.205805,120.213104,23.5,1,6,6.9,82.0,2.1
20090810,181850,30.205793,120.213104,24.0,1,5,5.4,152.8,2.4
20090810,181851,30.205793,120.213127,23.0,1,6,7.4,92.0,2.1
20090810,181852,30.205791,120.213150,23.0,1,5,8.6,98.2,3.7
20090810,181853,30.205770,120.213181,22.0,1,4,13.2,127.0,3.4
20090810,181854,30.205748,120.213203,21.0,1,6,13.1,136.6,1.6
20090810,181855,30.205719,120.213219,20.5,1,5,12.2,162.0,2.8
20090810,181856,30.205688,120.213234,20.0,1,5,12.6,157.9,2.4
20090810,181857,30.205654,120.213242,18.5,1,5,13.0,168.5,2.4
20090810,181858,30.205620,120.213242,17.0,1,6,13.1,175.0,1.7
20090810,181859,30.205587,120.213257,17.0,1,4,12.5,161.4,3.2
20090810,181900,30.205553,120.213257,16.0,1,6,13.2,179.1,1.7
20090810,181901,30.205521,120.213257,15.5,1,6,12.6,180.1,2.4
20090810,181902,30.205486,120.213257,16.0,1,6,12.7,180.1,2.4
20090810,181903,30.205456,120.213257,16.0,1,7,12.1,182.7,1.6
20090810,181904,30.205425,120.213257,15.5,1,6,11.8,182.0,2.4
20090810,181905,30.205393,120.213257,16.0,1,6,12.1,175.9,1.7
20090810,181906,30.205362,120.213264,15.0,1,5,12.0,179.6,2.5
20090810,181907,30.205332,120.213264,14.5,1,7,11.5,176.9,1.6
20090810,181908,30.205301,120.213272,14.5,1,6,11.8,176.9,2.4
20090810,181909,30.205273,120.213272,14.0,1,7,11.5,179.4,1.6
20090810,181910,30.205244,120.213280,14.5,1,5,11.8,166.6,2.5
20090810,181911,30.205215,120.213287,14.5,1,6,11.9,165.0,1.7
20090810,181912,30.205189,120.213295,13.5,1,6,11.7,170.2,1.7
20090810,181913,30.205160,120.213303,13.0,1,6,11.1,180.5,1.7
20090810,181914,30.205133,120.213303,13.0,1,6,11.3,180.9,1.7
20090810,181915,30.205105,120.213303,12.5,1,7,11.4,175.1,1.6
20090810,181916,30.205076,120.213310,13.0,1,7,11.8,171.8,1.6
20090810,181917,30.205048,120.213318,13.0,1,7,11.3,173.5,1.6
20090810,181918,30.205023,120.213326,13.5,1,7,10.4,167.4,1.6
20090810,181919,30.204998,120.213333,13.0,1,7,10.3,171.6,1.6
20090810,181920,30.204971,120.213333,12.5,1,7,10.8,174.3,1.6
20090810,181921,30.204943,120.213341,12.5,1,7,11.3,175.7,1.6
20090810,181922,30.204914,120.213348,13.0,1,7,11.6,172.5,1.6
20090810,181923,30.204885,120.213348,12.0,1,6,11.5,173.6,1.8
20090810,181924,30.204857,120.213356,11.5,1,6,11.7,168.0,1.8
20090810,181925,30.204828,120.213364,11.5,1,7,11.9,173.5,1.6
20090810,181926,30.204798,120.213364,11.5,1,7,11.9,174.9,1.6
20090810,181927,30.204769,120.213371,11.0,1,6,11.5,174.4,1.7
